Month,Sector,StockClass,Age,Sex,SRW_kg,LW_kg,LWG_kg,Velvet_Yield_kg,Wool_Yield_kg,Days_Pregnant,Trimester_Factor,Reproduction_Rate,FWG_kg,Days_Newborn_Fed_Milk,Milk_Mother_kg,Milk_Newborn_kg,MilkPowder_Newborn_kg,Milk_Fat_pct,Milk_Protein_pct,MilkPowder_Protein_pct,ME_Diet_AIM,DMD_pct_Diet_AIM,N_pct_Diet_AIM
4,Sheep,Rams Mature,3,Male,92,90.28091430749998,1.5,NA,0.2542430159735117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.763966353,0.673750061,0.02974875119
4,Sheep,Wethers Mature,4,Castrate,80,64.4863673625,0,NA,0.2542430159735117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.763966353,0.673750061,0.02974875119
5,Sheep,Ewe Hoggets,1.5,Female,66,63.65489559817952,0.23312292457583794,NA,0.20126071006940335,36,NA,0.2162,1.2239249315739797,NA,NA,NA,NA,NA,NA,NA,9.74654432,0.684312585,0.03120096776
5,Sheep,Ram and Wether Hoggets,1.5,Mixed,66,63.65489559817952,0.23312292457583794,NA,0.20126071006940333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.74654432,0.684312585,0.03120096776
5,Sheep,Lambs,0.5,Mixed,66,50.33270815116511,3.1730832604660364,NA,0.10063035503470165,NA,NA,0.2162,NA,NA,NA,NA,NA,NA,NA,NA,9.74654432,0.684312585,0.03120096776
5,Sheep,Ewes Mature,4,Female,66,64.4863673625,0,NA,0.2012607100694033,36,NA,1.3062,1.2239249315739797,NA,NA,NA,NA,NA,NA,NA,9.74654432,0.684312585,0.03120096776
5,Sheep,Rams Mature,3,Male,92,90.28091430749998,1.55,NA,0.2012607100694033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.74654432,0.684312585,0.03120096776
5,Sheep,Wethers Mature,4,Castrate,80,64.4863673625,0,NA,0.20126071006940333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.74654432,0.684312585,0.03120096776
6,Sheep,Ewe Hoggets,1.5,Female,66,63.89190390483162,0.22535216042331285,NA,0.1773708764791993,66,NA,0.2162,1.1844434821683674,NA,NA,NA,NA,NA,NA,NA,10.75185121,0.726020299,0.03321785003
6,Sheep,Ram and Wether Hoggets,1.5,Mixed,66,63.89190390483162,0.22535216042331285,NA,0.1773708764791993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.75185121,0.726020299,0.03321785003
6,Sheep,Lambs,0.5,Mixed,66,53.55867613263891,3.0673138184505078,NA,0.08868543823959965,NA,NA,0.2162,NA,NA,NA,NA,NA,NA,NA,NA,10.75185121,0.726020299,0.03321785003
6,Sheep,Ewes Mature,4,Female,66,64.4863673625,0,NA,0.17737087647919927,66,NA,1.3062,1.1844434821683674,NA,NA,NA,NA,NA,NA,NA,10.75185121,0.726020299,0.03321785003
6,Sheep,Rams Mature,3,Male,92,90.28091430749998,1.5,NA,0.1773708764791993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.75185121,0.726020299,0.03321785003
6,Sheep,Wethers Mature,4,Castrate,80,64.4863673625,0,NA,0.1773708764791993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.75185121,0.726020299,0.03321785003
7,Sheep,Ewe Hoggets,1.5,Female,66,64.12891221148372,0.23312292457583794,NA,0.21353792378895084,97,NA,0.2162,1.2239249315739797,NA,NA,NA,NA,NA,NA,NA,11.10312085,0.741413588,0.03464922574
7,Sheep,Ram and Wether Hoggets,1.5,Mixed,66,64.12891221148372,0.23312292457583794,NA,0.21353792378895084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.10312085,0.741413588,0.03464922574
7,Sheep,Lambs,0.5,Mixed,66,56.78464411411272,3.1730832604660364,NA,0.10676896189447543,NA,NA,0.2162,NA,NA,NA,NA,NA,NA,NA,NA,11.10312085,0.741413588,0.03464922574
7,Sheep,Ewes Mature,4,Female,66,64.4863673625,0,NA,0.21353792378895087,97,NA,1.3062,1.2239249315739797,NA,NA,NA,NA,NA,NA,NA,11.10312085,0.741413588,0.03464922574
7,Sheep,Rams Mature,3,Male,92,90.28091430749998,1.55,NA,0.21353792378895084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.10312085,0.741413588,0.03464922574
7,Sheep,Wethers Mature,4,Castrate,80,64.4863673625,0,NA,0.2135379237889509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.10312085,0.741413588,0.03464922574
8,Sheep,Ewe Hoggets,1.5,Female,66,64.3698059002121,0.23312292457583794,NA,0.28402658625027877,128,NA,0.2162,1.2239249315739797,NA,NA,NA,NA,NA,NA,NA,11.32757072,0.754282976,0.03481001399
8,Sheep,Ram and Wether Hoggets,1.5,Mixed,66,64.3698059002121,0.23312292457583794,NA,0.28402658625027877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.32757072,0.754282976,0.03481001399
8,Sheep,Lambs,0.5,Mixed,66,60.063496816594295,3.1730832604660435,NA,0.1420132931251394,NA,NA,0.2162,NA,NA,NA,NA,NA,NA,NA,NA,11.32757072,0.754282976,0.03481001399
8,Sheep,Ewes Mature,4,Female,66,64.4863673625,0,NA,0.2840265862502788,128,NA,1.3062,1.2239249315739797,NA,NA,NA,NA,NA,NA,NA,11.32757072,0.754282976,0.03481001399
8,Sheep,Rams Mature,3,Male,92,90.28091430749998,1.55,NA,0.2840265862502788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.32757072,0.754282976,0.03481001399
8,Sheep,Wethers Mature,4,Castrate,80,64.4863673625,0,NA,0.28402658625027877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.32757072,0.754282976,0.03481001399
9,Sheep,Ewe Hoggets,1.5,Female,66,61.7704852911915,0.22535216042331285,NA,0.3639819947974474,138,NA,0.2162,0.39481449405612246,20,16.885245901639344,NA,NA,0.08,0.06,NA,11.32933467,0.761490287,0.03661721773
9,Sheep,Ram and Wether Hoggets,1.5,Mixed,66,61.7704852911915,0.22535216042331285,NA,0.3639819947974475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.32933467,0.761490287,0.03661721773
9,Sheep,Lambs,0.5,Mixed,66,8.024931344951229,4.019238796590319,NA,0.18199099739872374,NA,NA,0.2162,NA,20,NA,16.885245901639344,NA,0.08,0.06,NA,11.32933467,0.761490287,0.03661721773
9,Sheep,Ewes Mature,4,Female,66,64.4863673625,0,NA,0.3639819947974475,138,NA,1.3062,0.39481449405612246,20,16.885245901639344,NA,NA,0.08,0.06,NA,11.32933467,0.761490287,0.03661721773
9,Sheep,Rams Mature,3,Male,92,90.28091430749998,1.5,NA,0.3639819947974474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.32933467,0.761490287,0.03661721773
9,Sheep,Wethers Mature,4,Castrate,80,64.4863673625,0,NA,0.3639819947974475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.32933467,0.761490287,0.03661721773
10,Sheep,Ewe Hoggets,1.5,Female,66,62.0074935978436,0.23312292457583794,NA,0.4654577766845954,NA,NA,1.3062,NA,31,26.172131147540984,NA,NA,0.08,0.06,NA,11.3,0.75677551,0.0325
10,Sheep,Ram and Wether Hoggets,1.5,Mixed,66,62.0074935978436,0.23312292457583794,NA,0.46545777668459554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,0.75677551,0.0325
10,Sheep,Lambs,0.5,Mixed,66,13.419172887743496,6.34616652093208,NA,0.23272888834229774,NA,NA,NA,NA,31,NA,26.172131147540984,NA,0.08,0.06,NA,11.3,0.75677551,0.0325
10,Sheep,Ewes Mature,4,Female,66,64.4863673625,0,NA,0.46545777668459554,NA,NA,1.3062,NA,31,26.172131147540984,NA,NA,0.08,0.06,NA,11.3,0.75677551,0.0325
10,Sheep,Rams Mature,3,Male,92,90.28091430749998,1.55,NA,0.4654577766845955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,0.75677551,0.0325
10,Sheep,Wethers Mature,4,Castrate,80,64.4863673625,0,NA,0.46545777668459554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,0.75677551,0.0325
11,Sheep,Ewe Hoggets,1.5,Female,66,62.2445019044957,0.22535216042331285,NA,0.5113905072486267,NA,NA,1.3062,NA,30,25.32786885245902,NA,NA,0.08,0.06,NA,10.3,0.701387755,0.027999999999999997
11,Sheep,Ram and Wether Hoggets,1.5,Mixed,66,62.2445019044957,0.22535216042331285,NA,0.5113905072486264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0.701387755,0.027999999999999997
11,Sheep,Lambs,0.5,Mixed,66,19.871108850691115,6.1346276369010155,NA,0.2556952536243133,NA,NA,NA,NA,30,NA,25.32786885245902,NA,0.08,0.06,NA,10.3,0.701387755,0.027999999999999997
11,Sheep,Ewes Mature,4,Female,66,64.4863673625,0,NA,0.5113905072486266,NA,NA,1.3062,NA,30,25.32786885245902,NA,NA,0.08,0.06,NA,10.3,0.701387755,0.027999999999999997
11,Sheep,Rams Mature,3,Male,92,90.28091430749998,1.5,NA,0.5113905072486266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0.701387755,0.027999999999999997
11,Sheep,Wethers Mature,4,Castrate,80,64.4863673625,0,NA,0.5113905072486266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,0.701387755,0.027999999999999997
12,Sheep,Ewe Hoggets,1.5,Female,66,62.4815102111478,0.23312292457583794,NA,0.5484027172462406,NA,NA,1.3062,NA,31,26.172131147540984,NA,NA,0.08,0.06,NA,10.1,0.681673469,0.027200000000000002
12,Sheep,Ram and Wether Hoggets,1.5,Mixed,66,62.4815102111478,0.23312292457583794,NA,0.5484027172462407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,0.681673469,0.027200000000000002
12,Sheep,Lambs,0.5,Mixed,66,26.323044813638727,6.34616652093208,NA,0.2742013586231204,NA,NA,NA,NA,31,NA,26.172131147540984,NA,0.08,0.06,NA,10.1,0.681673469,0.027200000000000002
12,Sheep,Ewes Mature,4,Female,66,64.4863673625,0,NA,0.5484027172462408,NA,NA,1.3062,NA,31,26.172131147540984,NA,NA,0.08,0.06,NA,10.1,0.681673469,0.027200000000000002
12,Sheep,Rams Mature,3,Male,92,90.28091430749998,1.55,NA,0.5484027172462408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,0.681673469,0.027200000000000002
12,Sheep,Wethers Mature,4,Castrate,80,64.4863673625,0,NA,0.5484027172462407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,0.681673469,0.027200000000000002
